Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bensonhurst,40.61100890202044,-73.99517998380729,Avon,40.614803314208984,-73.99495697021484,Italian Restaurant
Bensonhurst,40.61100890202044,-73.99517998380729,Home Town Restaurant,40.614891052246094,-73.99488067626953,Chinese Restaurant
Bensonhurst,40.61100890202044,-73.99517998380729,18th ave smoke shop Discount ltd,40.609674,-74.000102,Smoke Shop
Bensonhurst,40.61100890202044,-73.99517998380729,Buonissima,40.612312,-73.989901,Pizza Place
Bensonhurst,40.61100890202044,-73.99517998380729,Caffe Romeo,40.60973171462955,-73.98976639889126,Coffee Shop
Bensonhurst,40.61100890202044,-73.99517998380729,D F Brothers Sports Center,40.611959000000006,-74.000741,Sporting Goods Shop
Bensonhurst,40.61100890202044,-73.99517998380729,Italian Records,40.615259,-73.993741,Record Shop
Bensonhurst,40.61100890202044,-73.99517998380729,Ridgewood Savings Bank,40.6153435,-73.9942831,Bank
Bensonhurst,40.61100890202044,-73.99517998380729,Tong Xin Hot Pot Inc,40.615397,-73.994201,Asian Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,La Isla Cuchifritos,40.64524495461266,-74.01019971163103,Latin American Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Nieves tia Mimi,40.646452,-74.008702,Ice Cream Shop
Sunset Park,40.64510294925429,-74.01031618527784,Luigi's Pizza,40.64677589775821,-74.00870886603244,Pizza Place
Sunset Park,40.64510294925429,-74.01031618527784,Royal Kings Pizza,40.64369981623152,-74.01174040252202,Pizza Place
Sunset Park,40.64510294925429,-74.01031618527784,La Brasa Peruana,40.6469637960188,-74.0084431205736,Latin American Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Charles's Pizzeria,40.645623,-74.010191,Pizza Place
Sunset Park,40.64510294925429,-74.01031618527784,Tacos Matamoros,40.647747912107135,-74.00762106670679,Mexican Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,La Gran Via Bakery,40.64757445977959,-74.00777573866056,Bakery
Sunset Park,40.64510294925429,-74.01031618527784,International Restaurant,40.648354153951686,-74.00708640459607,Latin American Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Yafa,40.64932640392034,-74.00928944349289,Café
Sunset Park,40.64510294925429,-74.01031618527784,Pariscien Cafe Bakery,40.646956,-74.011636,Breakfast Spot
Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.645668113525105,-74.01306802885341,Bank
Sunset Park,40.64510294925429,-74.01031618527784,Ricos Tacos,40.644426211291815,-74.01070548851418,Mexican Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Cafe Lore,40.648474,-74.01008900000001,Italian Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Pollo Campero,40.647646,-74.008087,Fried Chicken Joint
Sunset Park,40.64510294925429,-74.01031618527784,Popeyes Louisiana Kitchen,40.645450284630726,-74.01031922118169,Fried Chicken Joint
Sunset Park,40.64510294925429,-74.01031618527784,Bravo Supermarkets,40.647548743333125,-74.01199169528479,Grocery Store
Sunset Park,40.64510294925429,-74.01031618527784,Don Paco Lopez Panaderia,40.648016864662765,-74.01084252540383,Bakery
Sunset Park,40.64510294925429,-74.01031618527784,AT&T,40.644251636819696,-74.01151838342616,Mobile Phone Shop
Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.6429299,-74.0123737,Bank
Sunset Park,40.64510294925429,-74.01031618527784,J-Petal Japanese Crepe & Thai Ice Cream,40.64619260383533,-74.00916086072763,Creperie
Sunset Park,40.64510294925429,-74.01031618527784,Escalon 2 Record Shop,40.64917783802334,-74.00944681841958,Record Shop
Sunset Park,40.64510294925429,-74.01031618527784,Blink Fitness,40.64550178917616,-74.01314300000001,Gym
Sunset Park,40.64510294925429,-74.01031618527784,Duane Reade,40.645009985076406,-74.01077739894384,Pharmacy
Sunset Park,40.64510294925429,-74.01031618527784,Capital One Bank,40.644864,-74.010161,Bank
Sunset Park,40.64510294925429,-74.01031618527784,Savoy Bakery,40.64924978201449,-74.00954391029605,Bakery
Sunset Park,40.64510294925429,-74.01031618527784,Nueva Victoria Restaurant,40.645984999999996,-74.009117,Chinese Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,GNC,40.643198,-74.01193599999999,Supplement Shop
Sunset Park,40.64510294925429,-74.01031618527784,T-Mobile,40.64455309177842,-74.01055812835699,Mobile Phone Shop
Sunset Park,40.64510294925429,-74.01031618527784,New York & Company,40.643407,-74.0125,Women's Store
Sunset Park,40.64510294925429,-74.01031618527784,Richie's Gym,40.64535371655458,-74.01360934784394,Gym
Sunset Park,40.64510294925429,-74.01031618527784,GameStop,40.642815,-74.013064,Video Game Store
Sunset Park,40.64510294925429,-74.01031618527784,Tulcingo Restaurant,40.641949446300465,-74.01367758849051,Mexican Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Subway,40.64156410628253,-74.01378751427,Sandwich Place
Sunset Park,40.64510294925429,-74.01031618527784,Yafa Deli & Grill,40.64626746456011,-74.00490430519625,Deli / Bodega
Sunset Park,40.64510294925429,-74.01031618527784,Vanessa Mini Market & Deli,40.64626696997145,-74.004893778688,Deli / Bodega
Sunset Park,40.64510294925429,-74.01031618527784,LuvUms Helado de Coco,40.643875,-74.004816,Ice Cream Shop
Sunset Park,40.64510294925429,-74.01031618527784,Cotto Vs Margarito,40.645668371853,-74.00452639412525,Stadium
Greenpoint,40.7302009848647,-73.95424093127393,Oxomoco,40.72998107593486,-73.95546049139082,Mexican Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,goodyoga,40.7300096443983,-73.95616742816873,Yoga Studio
Greenpoint,40.7302009848647,-73.95424093127393,Karczma,40.730101974807546,-73.95509198443229,Polish Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Temkin’s,40.73038927664983,-73.9535536738992,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Early,40.732069,-73.954721,Café
Greenpoint,40.7302009848647,-73.95424093127393,Friducha,40.731512,-73.954281,Mexican Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Chiko,40.731871,-73.954369,Szechuan Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,IncrediPole,40.73183806374288,-73.9550688958426,Gymnastics Gym
Greenpoint,40.7302009848647,-73.95424093127393,Citroën,40.731173193581775,-73.95452252962613,French Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Black Rabbit,40.73005701987417,-73.95658766171472,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Captured Tracks,40.72841660515447,-73.95278084064341,Record Shop
Greenpoint,40.7302009848647,-73.95424093127393,Cafe Riviera,40.728513705692265,-73.95347725897479,Café
Greenpoint,40.7302009848647,-73.95424093127393,Fornino,40.72895139078759,-73.95386181678641,Pizza Place
Greenpoint,40.7302009848647,-73.95424093127393,Home of the Brave,40.73006815020751,-73.95764491346982,Furniture / Home Store
Greenpoint,40.7302009848647,-73.95424093127393,Jungle Cafe,40.730201,-73.954761,Vegetarian / Vegan Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,God Bless USA Deli,40.728267182331756,-73.95338411193785,Deli / Bodega
Greenpoint,40.7302009848647,-73.95424093127393,Homecoming,40.72969603048622,-73.95752484054493,Coffee Shop
Greenpoint,40.7302009848647,-73.95424093127393,Ramona,40.7302487948735,-73.95773857882399,Cocktail Bar
Greenpoint,40.7302009848647,-73.95424093127393,Sama Street,40.732702,-73.954613,Cocktail Bar
Greenpoint,40.7302009848647,-73.95424093127393,WORD Brooklyn,40.72907186450759,-73.95748238034669,Bookstore
Greenpoint,40.7302009848647,-73.95424093127393,The Brew Inn,40.731031,-73.954191,Gastropub
Greenpoint,40.7302009848647,-73.95424093127393,Brouwerij Lane,40.72980862404411,-73.95782313133313,Beer Store
Greenpoint,40.7302009848647,-73.95424093127393,Pencil Factory,40.729762,-73.957391,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Archestratus Books & Foods,40.732905,-73.955365,Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Broken Land,40.7295073878696,-73.95762309969912,Cocktail Bar
Greenpoint,40.7302009848647,-73.95424093127393,Duke's Liquor Box,40.73097565550042,-73.95782346176593,Liquor Store
Greenpoint,40.7302009848647,-73.95424093127393,Littleneck Outpost,40.729209,-73.957422,Sandwich Place
Greenpoint,40.7302009848647,-73.95424093127393,Wolves Within,40.73123934497688,-73.95777217896588,Boutique
Greenpoint,40.7302009848647,-73.95424093127393,Elder Greene,40.73062110833443,-73.95769664253251,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Pueblo Querido Coffee Roasters,40.730526,-73.951822,Coffee Shop
Greenpoint,40.7302009848647,-73.95424093127393,Maman,40.730427,-73.958035,Coffee Shop
Greenpoint,40.7302009848647,-73.95424093127393,The Karcher,40.72980753724233,-73.95808456903318,Salon / Barbershop
Greenpoint,40.7302009848647,-73.95424093127393,Adelina's,40.730301301138475,-73.95335193287592,Italian Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,odd fox,40.73267268846633,-73.95454999352046,Coffee Shop
Greenpoint,40.7302009848647,-73.95424093127393,Dandelion Wine,40.731716671588636,-73.95790091208669,Wine Shop
Greenpoint,40.7302009848647,-73.95424093127393,Paulie Gee's Slice Shop,40.728444159891396,-73.95734068765103,Pizza Place
Greenpoint,40.7302009848647,-73.95424093127393,New Love City,40.729760304268,-73.95824733769165,Yoga Studio
Greenpoint,40.7302009848647,-73.95424093127393,Master Piece Vape & Smoke Shop,40.73226733877689,-73.95478366033807,Vape Store
Greenpoint,40.7302009848647,-73.95424093127393,Đi ăn Đi,40.7298006838517,-73.9582564594443,Vietnamese Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Paulie Gee’s,40.729801246987186,-73.95852046352437,Pizza Place
Greenpoint,40.7302009848647,-73.95424093127393,Threes @ Franklin + Kent,40.730444597560535,-73.9577290086825,Beer Bar
Greenpoint,40.7302009848647,-73.95424093127393,Pelicana Chicken,40.731452410096246,-73.95450966745076,Fried Chicken Joint
Greenpoint,40.7302009848647,-73.95424093127393,Upright Coffee,40.72933199515132,-73.9538915154595,Coffee Shop
Greenpoint,40.7302009848647,-73.95424093127393,Oak & Iron,40.73145088519275,-73.95784867738203,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Esme,40.73313714246883,-73.95481279617375,New American Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,The Moonlight Mile,40.73206003215346,-73.95790395558619,Whisky Bar
Greenpoint,40.7302009848647,-73.95424093127393,Mr. Berry,40.72998958855696,-73.95413898249976,Fruit & Vegetable Store
Greenpoint,40.7302009848647,-73.95424093127393,Sakura 6,40.72880445934397,-73.95368298528952,Sushi Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Academy Records Annex,40.7278199628122,-73.95747977734698,Record Shop
Greenpoint,40.7302009848647,-73.95424093127393,Bellocq,40.73037188233206,-73.95921311917728,Tea Room
Greenpoint,40.7302009848647,-73.95424093127393,World of Flowers,40.73234348436808,-73.95464505306569,Flower Shop
Greenpoint,40.7302009848647,-73.95424093127393,Davey’s Ice Cream,40.726577368721,-73.95430528096284,Ice Cream Shop
Greenpoint,40.7302009848647,-73.95424093127393,Troost,40.73349590190173,-73.95492785042778,Cocktail Bar
Greenpoint,40.7302009848647,-73.95424093127393,Italy Pizza,40.727711857496196,-73.95305085278082,Pizza Place
Greenpoint,40.7302009848647,-73.95424093127393,Ovenly,40.729707682840896,-73.95954448458306,Bakery
Greenpoint,40.7302009848647,-73.95424093127393,Chez Ma Tante,40.726932060395754,-73.95725041012756,French Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Good Room,40.726930160787276,-73.95297436245761,Nightclub
Greenpoint,40.7302009848647,-73.95424093127393,Capri Social Club,40.72779228924773,-73.95421298350264,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Baker's Dozen,40.72753862263256,-73.95292838140413,Bagel Shop
Greenpoint,40.7302009848647,-73.95424093127393,Edy’s Grocer,40.727486422997785,-73.95105600357056,Deli / Bodega
Greenpoint,40.7302009848647,-73.95424093127393,Mom and Pop's Organic Market,40.729999964027776,-73.95417782362732,Market
Greenpoint,40.7302009848647,-73.95424093127393,Maha Rose,40.73352898609119,-73.95747338180999,Yoga Studio
Greenpoint,40.7302009848647,-73.95424093127393,Peter Pan Donut & Pastry Shop,40.726102,-73.952252,Donut Shop
Greenpoint,40.7302009848647,-73.95424093127393,Naked Dog,40.7312918882724,-73.95947690314539,Italian Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Tula Plants & Design,40.72649,-73.955044,Garden Center
Greenpoint,40.7302009848647,-73.95424093127393,West Wine Bar,40.7289264310201,-73.95897548309165,Wine Bar
Greenpoint,40.7302009848647,-73.95424093127393,Anella,40.73327191911455,-73.95801948957296,American Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,W-Nassau Meat Market(Kiszka),40.73055939879146,-73.95435092799518,Butcher
Greenpoint,40.7302009848647,-73.95424093127393,The Diamond,40.72683338071467,-73.95731389720854,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Edith’s,40.729514,-73.958597,Bagel Shop
Greenpoint,40.7302009848647,-73.95424093127393,Grand Republic Cocktail Club,40.72972222591839,-73.95989711429449,Cocktail Bar
Greenpoint,40.7302009848647,-73.95424093127393,Maria's Polish Deli,40.727416999999996,-73.950987,Sandwich Place
Greenpoint,40.7302009848647,-73.95424093127393,Madre,40.73304,-73.95796,Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Record Grouch,40.73266972419425,-73.95463594329628,Record Shop
Greenpoint,40.7302009848647,-73.95424093127393,Getaway,40.733705,-73.955189,Bar
Greenpoint,40.7302009848647,-73.95424093127393,Kimchee Market,40.73063,-73.951953,Grocery Store
Greenpoint,40.7302009848647,-73.95424093127393,Java Studios,40.731753280494296,-73.94998828643834,Coworking Space
Greenpoint,40.7302009848647,-73.95424093127393,Sweetleaf,40.734431143292184,-73.95542611092719,Coffee Shop
Greenpoint,40.7302009848647,-73.95424093127393,Le Gamin,40.72828009841782,-73.95733511406732,French Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Russ Pizza,40.72645867309902,-73.95235989468806,Pizza Place
Greenpoint,40.7302009848647,-73.95424093127393,Dashing Diva,40.726685237613374,-73.95246906529164,Nail Salon
Greenpoint,40.7302009848647,-73.95424093127393,Alter,40.729681881443824,-73.95761014205056,Boutique
Greenpoint,40.7302009848647,-73.95424093127393,Polka Dot,40.72607234859372,-73.95210119026234,Polish Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Vamos Al Tequila,40.730715435561976,-73.95771406506972,Mexican Restaurant
Greenpoint,40.7302009848647,-73.95424093127393,Franklin Guest House,40.733048739775676,-73.95806238816328,Hotel
Greenpoint,40.7302009848647,-73.95424093127393,21 Greenpoint,40.72973145449354,-73.95989263835487,Bar
Greenpoint,40.7302009848647,-73.95424093127393,3 Roots,40.731958168951394,-73.95792042052904,Juice Bar
Greenpoint,40.7302009848647,-73.95424093127393,Enterprise Rent-A-Car,40.731486732580755,-73.95133535564355,Rental Car Location
