Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
New Dorp,40.57257231820632,-74.1164794360638,Jade Asian Bistro,40.57148439711095,-74.11144680789089,Dim Sum Restaurant
New Dorp,40.57257231820632,-74.1164794360638,Pronto Pizza,40.57132503373072,-74.11114965254167,Pizza Place
New Dorp,40.57257231820632,-74.1164794360638,SUBWAY,40.57382855300669,-74.11582156739867,Sandwich Place
New Dorp,40.57257231820632,-74.1164794360638,Pho Rainbow,40.573791580924706,-74.1166253993199,Vietnamese Restaurant
New Dorp,40.57257231820632,-74.1164794360638,Fresh Tortillas & Taco,40.57182088561353,-74.11235016061852,Taco Place
New Dorp,40.57257231820632,-74.1164794360638,Crown Palace,40.572839920244384,-74.11430191648847,Chinese Restaurant
New Dorp,40.57257231820632,-74.1164794360638,Shell,40.57589129,-74.11929416,Gas Station
New Dorp,40.57257231820632,-74.1164794360638,Game Champ,40.571713,-74.111642,Video Game Store
Oakwood,40.5584622432888,-74.12156593771896,Avenue,40.56063685666264,-74.11986969349147,Women's Store
Oakwood,40.5584622432888,-74.12156593771896,The Law Office of Anthony Zurica,40.556363,-74.12396,Lawyer
Oakwood,40.5584622432888,-74.12156593771896,The Rooks Ale House,40.55855290687947,-74.1252862516179,Bar
Oakwood,40.5584622432888,-74.12156593771896,Clawson Playground,40.56083802504351,-74.12417650222778,Playground
Oakwood,40.5584622432888,-74.12156593771896,Oakwood Heights Vfw Post,40.55584716796875,-74.11676025390625,Nightlife Spot
Great Kills,40.549480228713605,-74.14932381490992,Village Maria,40.55029347845108,-74.15081621652816,Pizza Place
Great Kills,40.549480228713605,-74.14932381490992,Arirang Hibachi Steakhouse,40.5495386071544,-74.15012268209598,Japanese Restaurant
Great Kills,40.549480228713605,-74.14932381490992,Nonna's,40.551088916834885,-74.15111674680456,Pizza Place
Great Kills,40.549480228713605,-74.14932381490992,Flanagan's Tavern,40.551159394722376,-74.14949753070722,Bar
Great Kills,40.549480228713605,-74.14932381490992,Piccolino's italian Restaurant,40.55153846012257,-74.1497458477389,Italian Restaurant
Great Kills,40.549480228713605,-74.14932381490992,The Grand Plaza,40.54944979773226,-74.15015725275155,Food & Drink Shop
Great Kills,40.549480228713605,-74.14932381490992,CVS pharmacy,40.54964030713777,-74.15218023493915,Pharmacy
Great Kills,40.549480228713605,-74.14932381490992,MTA SIR - Great Kills,40.55131473380848,-74.15105187019559,Train Station
Great Kills,40.549480228713605,-74.14932381490992,La Candela Espanola,40.5514692737313,-74.14943593032623,Spanish Restaurant
Great Kills,40.549480228713605,-74.14932381490992,SUBWAY,40.549809,-74.150633,Sandwich Place
Great Kills,40.549480228713605,-74.14932381490992,Lucky Fortune Chinese Restaurant,40.551275190489946,-74.15008276350616,Chinese Restaurant
Great Kills,40.549480228713605,-74.14932381490992,Bungalow 18,40.54939564209138,-74.15087994864128,Bar
Great Kills,40.549480228713605,-74.14932381490992,Top Tomato,40.5495453658009,-74.15157022642641,Grocery Store
Great Kills,40.549480228713605,-74.14932381490992,Benvenuti Pizzeria e Trattoria,40.5512054717975,-74.15017511029485,Italian Restaurant
Great Kills,40.549480228713605,-74.14932381490992,Ponte Vecchio Bakery,40.55052624983553,-74.15065267640331,Bakery
Great Kills,40.549480228713605,-74.14932381490992,Super Liquor Market Wines & Spirits,40.551262,-74.150144,Liquor Store
Great Kills,40.549480228713605,-74.14932381490992,Talk Of the Town,40.551301496762385,-74.15053003112754,Bar
Great Kills,40.549480228713605,-74.14932381490992,Goodfellows Barbershop,40.55141025433283,-74.1504257246774,Cosmetics Shop
Great Kills,40.549480228713605,-74.14932381490992,Island Smokes,40.551234,-74.150892,Smoke Shop
Great Kills,40.549480228713605,-74.14932381490992,Gusto Restaurant,40.55167007446289,-74.14981079101562,Italian Restaurant
Great Kills,40.549480228713605,-74.14932381490992,GK Bagels/Nonnas,40.551208,-74.151567,Cafeteria
Great Kills,40.549480228713605,-74.14932381490992,Uncle Louie G's Italian Ices and Ice Cream,40.551735,-74.150786,Dessert Shop
Eltingville,40.542230747450745,-74.1643308041936,Campania Coal Fired Pizza,40.54320615990769,-74.16403266834551,Pizza Place
Eltingville,40.542230747450745,-74.1643308041936,Holiday Beverage,40.542538674070045,-74.16540125985088,Liquor Store
Eltingville,40.542230747450745,-74.1643308041936,Kiku Sushi,40.54434975168076,-74.16569149258235,Sushi Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Pastosa Ravioli,40.54530971582684,-74.1653639552597,Gourmet Shop
Eltingville,40.542230747450745,-74.1643308041936,YMCA,40.54245303385158,-74.16304289619244,Gym
Eltingville,40.542230747450745,-74.1643308041936,Wendy’s,40.5440883,-74.1633741,Fast Food Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Alfonso's Pastry Shop,40.54503688560972,-74.1608523375123,Bakery
Eltingville,40.542230747450745,-74.1643308041936,Giovannis Trattoria,40.545119,-74.165951,Italian Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Kingdom Cafe,40.54525175352091,-74.1603771047818,Pizza Place
Eltingville,40.542230747450745,-74.1643308041936,The Richmond Diner,40.541751096792815,-74.16302641268145,Diner
Eltingville,40.542230747450745,-74.1643308041936,TOMO Japanese Cuisine,40.54283524941763,-74.16557764794854,Sushi Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Joyces Tavern,40.54495314321089,-74.16550388256678,Bar
Eltingville,40.542230747450745,-74.1643308041936,Country Donuts,40.54553217701427,-74.16089342939937,Coffee Shop
Eltingville,40.542230747450745,-74.1643308041936,TD Bank,40.545012603656374,-74.1623728126342,Bank
Eltingville,40.542230747450745,-74.1643308041936,Bagel Depot,40.54385706094198,-74.16498024044748,Deli / Bodega
Eltingville,40.542230747450745,-74.1643308041936,Dunkin',40.544146999999995,-74.164858,Donut Shop
Eltingville,40.542230747450745,-74.1643308041936,MTA SIR - Eltingville,40.54452181465783,-74.16505034910999,Train Station
Eltingville,40.542230747450745,-74.1643308041936,SUBWAY,40.54420471191406,-74.16497039794922,Sandwich Place
Eltingville,40.542230747450745,-74.1643308041936,Chase Bank,40.54508122295837,-74.16187852623807,Bank
Eltingville,40.542230747450745,-74.1643308041936,Richmond Republic,40.544497,-74.162814,Gastropub
Eltingville,40.542230747450745,-74.1643308041936,East Sushi,40.54517057803783,-74.16135675962384,Sushi Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Burger King,40.543272638845686,-74.16385173797607,Fast Food Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Aka Sushi,40.54531782100602,-74.16019664756374,Sushi Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Rite Aid,40.544619,-74.160625,Pharmacy
Eltingville,40.542230747450745,-74.1643308041936,Domino's Pizza,40.542748806150975,-74.16411459445953,Pizza Place
Eltingville,40.542230747450745,-74.1643308041936,Stop & Shop,40.5457819,-74.1610111,Supermarket
Eltingville,40.542230747450745,-74.1643308041936,SUBWAY,40.5449942,-74.160139,Sandwich Place
Eltingville,40.542230747450745,-74.1643308041936,La Stanza,40.542821999999994,-74.164159,Italian Restaurant
Eltingville,40.542230747450745,-74.1643308041936,Sal's And Lloyd's Pizza,40.543881,-74.16520200000001,Pizza Place
Eltingville,40.542230747450745,-74.1643308041936,Amboy  Locksmith & Screens Inc,40.543856,-74.16525100000001,Locksmith
Eltingville,40.542230747450745,-74.1643308041936,Tomo,40.54301071166992,-74.16570281982422,Japanese Restaurant
Eltingville,40.542230747450745,-74.1643308041936,MTA Bus - Richmond Av & Eltingville Bl (S59/S79-SBS/S89/X1/X4/X5/X21),40.54417953799846,-74.16513120196186,Bus Stop
Eltingville,40.542230747450745,-74.1643308041936,Denny's,40.5444791,-74.1608071,Breakfast Spot
Eltingville,40.542230747450745,-74.1643308041936,De Monte's,40.544706433180245,-74.16553770602121,Grocery Store
Eltingville,40.542230747450745,-74.1643308041936,Valducci's Pizza,40.54581458788272,-74.16589318907957,Pizza Place
Eltingville,40.542230747450745,-74.1643308041936,Body Tan,40.545074,-74.15983100000001,Tanning Salon
Eltingville,40.542230747450745,-74.1643308041936,Alfonso's Pastry Shoppe,40.545074,-74.15983100000001,Dessert Shop
Eltingville,40.542230747450745,-74.1643308041936,Frank And Danny's,40.545933000000005,-74.161069,Pizza Place
Annadale,40.53811417474507,-74.17854866165878,Annadale Diner,40.542078590578434,-74.17732507824499,Diner
Annadale,40.53811417474507,-74.17854866165878,Il Sogno,40.54128574967293,-74.17848946384383,Restaurant
Annadale,40.53811417474507,-74.17854866165878,MTA SIR - Annadale,40.54048221436335,-74.17818546295166,Train Station
Annadale,40.53811417474507,-74.17854866165878,Diesel Bagels,40.540372722652045,-74.1773735163842,American Restaurant
Annadale,40.53811417474507,-74.17854866165878,Angelos Pizza,40.540369,-74.177033,American Restaurant
Annadale,40.53811417474507,-74.17854866165878,The Pizza Parlor,40.540517,-74.176718,Pizza Place
Annadale,40.53811417474507,-74.17854866165878,Crown Palace,40.540334,-74.176147,Food
Annadale,40.53811417474507,-74.17854866165878,M&M Bagels and Deli,40.541013,-74.17710600000001,Deli / Bodega
Annadale,40.53811417474507,-74.17854866165878,Miss Caroline's Dance Elite,40.541297,-74.178489,Dance Studio
Annadale,40.53811417474507,-74.17854866165878,Bagel Station,40.54065208814539,-74.17598403718934,Bagel Shop
Annadale,40.53811417474507,-74.17854866165878,Trio pizzeria,40.541478,-74.178428,Pizza Place
Annadale,40.53811417474507,-74.17854866165878,Annadale Green,40.54174020713636,-74.17785881044578,Park
Woodrow,40.541967622888755,-74.20524582480326,Misaki Sushi,40.542515431898444,-74.20738828365053,Sushi Restaurant
Woodrow,40.541967622888755,-74.20524582480326,Jamba Juice,40.542065,-74.207343,Juice Bar
Woodrow,40.541967622888755,-74.20524582480326,QDOBA Mexican Eats,40.542108,-74.207452,Mexican Restaurant
Woodrow,40.541967622888755,-74.20524582480326,Starbucks,40.54215338058496,-74.2070673400222,Coffee Shop
Woodrow,40.541967622888755,-74.20524582480326,Dunkin',40.54295806965506,-74.20703110064221,Donut Shop
Woodrow,40.541967622888755,-74.20524582480326,La Dolce Bakery & Pastry Shoppe,40.5427354995785,-74.20666326003705,Bakery
Woodrow,40.541967622888755,-74.20524582480326,Walgreens,40.54281199241316,-74.20630842447281,Pharmacy
Woodrow,40.541967622888755,-74.20524582480326,Woodrow Shopping Plaza,40.542716193863306,-74.207603931427,Miscellaneous Shop
Woodrow,40.541967622888755,-74.20524582480326,Chase Bank,40.54213524886132,-74.20720884611241,Bank
Woodrow,40.541967622888755,-74.20524582480326,Woodrow Diner,40.54283345461835,-74.20675040418,Diner
Woodrow,40.541967622888755,-74.20524582480326,Christopher's Food Mart,40.542671870244305,-74.20778940110961,Grocery Store
Woodrow,40.541967622888755,-74.20524582480326,Edible Arrangements,40.5429611060701,-74.20679309772652,Gift Shop
Woodrow,40.541967622888755,-74.20524582480326,New York Tae Kwon Do,40.542651,-74.207263,Martial Arts School
Woodrow,40.541967622888755,-74.20524582480326,Pio Bagels,40.54272732228762,-74.20682013542655,Bagel Shop
Woodrow,40.541967622888755,-74.20524582480326,Woodrow Discount Wines And Liquors,40.542808532714844,-74.20650482177734,Liquor Store
Woodrow,40.541967622888755,-74.20524582480326,Hollywood Nails,40.542863,-74.20654300000001,Cosmetics Shop
Woodrow,40.541967622888755,-74.20524582480326,Eat Italian,40.541815,-74.20691,Italian Restaurant
Woodrow,40.541967622888755,-74.20524582480326,Islander Taste I,40.54272652878382,-74.20758604813165,Chinese Restaurant
Woodrow,40.541967622888755,-74.20524582480326,Rossville Pharmacy,40.54267883300781,-74.20774841308594,Pharmacy
Woodrow,40.541967622888755,-74.20524582480326,Sunset Pizzeria,40.542778000000006,-74.20780699999999,Pizza Place
Woodrow,40.541967622888755,-74.20524582480326,Twinkle Twinkle Little Finkle,40.53941284476174,-74.20332774556454,Mac & Cheese Joint
Woodrow,40.541967622888755,-74.20524582480326,Richmond County Day Camp,40.54348373413086,-74.20044708251953,Athletics & Sports
Woodrow,40.541967622888755,-74.20524582480326,Carter's Mechanical,40.5381209,-74.2038199,Home Service
Tottenville,40.50533376115642,-74.24656934235283,A ALL BOROUGH EXTERMINATING,40.5043678,-74.2488916,Home Service
Tottenville,40.50533376115642,-74.24656934235283,Tennis Courts,40.50688707415318,-74.24951591499509,Tennis Court
Tottenville,40.50533376115642,-74.24656934235283,MTA Bus - Hylan Bl & Brighton/Chelsea Sts (S59/S78/SIM2/SIM25/SIM26),40.50438238010276,-74.24246665847359,Bus Stop
Tottenville,40.50533376115642,-74.24656934235283,Don Cesar Mexican,40.508984,-74.24668,Mexican Restaurant
Tottenville,40.50533376115642,-74.24656934235283,Main Street Deli And Grocery,40.50920104980469,-74.24678802490234,Deli / Bodega
Tottenville,40.50533376115642,-74.24656934235283,Rachel's By The Bay,40.50924,-74.24678,Sandwich Place
Tottenville,40.50533376115642,-74.24656934235283,Villaggio,40.509285,-74.246597,Italian Restaurant
Tottenville,40.50533376115642,-74.24656934235283,Beauty Nail,40.509327,-74.246475,Cosmetics Shop
Tottenville,40.50533376115642,-74.24656934235283,Zio Toto,40.503743,-74.241606,Italian Restaurant
Tottenville,40.50533376115642,-74.24656934235283,thrift shop,40.509457,-74.247252,Thrift / Vintage Store
Tompkinsville,40.637316067110326,-74.08055351790115,Kills Boro Brewing Co,40.636319,-74.077512,Brewery
Tompkinsville,40.637316067110326,-74.08055351790115,Craft House,40.63643148263336,-74.07734149059516,Gastropub
Tompkinsville,40.637316067110326,-74.08055351790115,Every Thing Goes Cafe and Bookstore,40.63691976365909,-74.07666116952896,Café
Tompkinsville,40.637316067110326,-74.08055351790115,Flagship Brewing Co.,40.63699374565871,-74.07569405628756,Brewery
Tompkinsville,40.637316067110326,-74.08055351790115,Taqueria El Gallo Azteca,40.63840151780652,-74.07867819070816,Mexican Restaurant
Tompkinsville,40.637316067110326,-74.08055351790115,Cobra Sun Studio,40.637298,-74.076809,Recording Studio
Tompkinsville,40.637316067110326,-74.08055351790115,Lyons Pool,40.63747499829651,-74.07618680236297,Pool
Tompkinsville,40.637316067110326,-74.08055351790115,Subway,40.63866381445308,-74.07605774680178,Sandwich Place
Tompkinsville,40.637316067110326,-74.08055351790115,Enterprise Rent-A-Car,40.635824,-74.075503,Rental Car Location
Tompkinsville,40.637316067110326,-74.08055351790115,Cargo Cafe,40.63947017543581,-74.07573146196768,Rock Club
Tompkinsville,40.637316067110326,-74.08055351790115,Bolla Market,40.63645314582397,-74.07538813084436,Deli / Bodega
Tompkinsville,40.637316067110326,-74.08055351790115,Golden Krust Caribbean Bakery and Grill,40.637980999999996,-74.076454,Caribbean Restaurant
Tompkinsville,40.637316067110326,-74.08055351790115,DaddyO's BBQ & Sports Bar,40.637347999999996,-74.07569000000001,BBQ Joint
Tompkinsville,40.637316067110326,-74.08055351790115,Five Star Halal Food Truck,40.637030999210026,-74.08124044931898,Food Truck
Tompkinsville,40.637316067110326,-74.08055351790115,Van Duzer Deli,40.637943,-74.078234,Deli / Bodega
Tompkinsville,40.637316067110326,-74.08055351790115,Tompkinsville Park,40.63751125418372,-74.07626711109089,Park
Tompkinsville,40.637316067110326,-74.08055351790115,Domino's Pizza,40.637961879897496,-74.07622128725052,Pizza Place
Tompkinsville,40.637316067110326,-74.08055351790115,MTA Bus - Victory Bl & Van Duzer St (S46/S48/S61/S62/S66/S92),40.638024976256794,-74.07780647277832,Bus Stop
Tompkinsville,40.637316067110326,-74.08055351790115,Key Food,40.63796187989747,-74.0756767988205,Supermarket
Tompkinsville,40.637316067110326,-74.08055351790115,Taco Azteca,40.637899623930196,-74.07759220017078,Taco Place
Tompkinsville,40.637316067110326,-74.08055351790115,Papa Perrone,40.638116058177076,-74.07720786793189,Italian Restaurant
Tompkinsville,40.637316067110326,-74.08055351790115,MTA Bus - Bay St & Victory Bl (S46/S48/S51/S61/S62/S66/S74/S76/S78/S81/S84/S86/S91/S92/S96),40.63735189825941,-74.0762269567312,Bus Stop
Tompkinsville,40.637316067110326,-74.08055351790115,Diane's Deli,40.635995,-74.076127,Deli / Bodega
Tompkinsville,40.637316067110326,-74.08055351790115,Fort Hill,40.641511256193546,-74.08052248085447,Park
Silver Lake,40.61919310792676,-74.09629029235458,Marie's Gourmet,40.62035253312561,-74.09914016466676,Burger Joint
Silver Lake,40.61919310792676,-74.09629029235458,Silver Lake Golf Course,40.62170545713824,-74.09759044647217,Golf Course
Silver Lake,40.61919310792676,-74.09629029235458,The Veranda Cafe,40.62237728853107,-74.09793376922607,American Restaurant
Silver Lake,40.61919310792676,-74.09629029235458,Clove's Trail Park Dog Run,40.62190089969493,-74.09657120704651,Dog Run
Silver Lake,40.61919310792676,-74.09629029235458,The Aerobics Studio,40.615446547731,-74.09569683087818,Dance Studio
Sunnyside,40.61276015756489,-74.0971255217853,Olive Tree Marketplace,40.6121687360441,-74.09955209676421,Market
Sunnyside,40.61276015756489,-74.0971255217853,The RoadHouse,40.6135323538813,-74.10081376814347,American Restaurant
Sunnyside,40.61276015756489,-74.0971255217853,Mignosi's Supermarket,40.6121317578308,-74.099716433956,Grocery Store
Sunnyside,40.61276015756489,-74.0971255217853,Terrace Playground,40.61370810881291,-74.09834146499634,Playground
Sunnyside,40.61276015756489,-74.0971255217853,Johnny's Psych Ward,40.612553999999996,-74.100171,Spa
Sunnyside,40.61276015756489,-74.0971255217853,The Aerobics Studio,40.615446547731,-74.09569683087818,Dance Studio
Sunnyside,40.61276015756489,-74.0971255217853,Spiro Sports Center Gym,40.61546970936131,-74.09545280191739,Gym
Sunnyside,40.61276015756489,-74.0971255217853,RENT,40.6148417642786,-74.09424966882457,Theater
Sunnyside,40.61276015756489,-74.0971255217853,Clove Lake Liquors,40.615264663744114,-74.10023773764132,Liquor Store
Park Hill,40.60919044434558,-74.08015734936296,Starbucks,40.60639331431979,-74.07868209330921,Coffee Shop
Park Hill,40.60919044434558,-74.08015734936296,Dolphin Fitness Club,40.60535077101491,-74.082943113109,Gym / Fitness Center
Park Hill,40.60919044434558,-74.08015734936296,Staten Island Motor Lodge,40.608381,-74.07669200000001,Hotel
Park Hill,40.60919044434558,-74.08015734936296,Luis Lopez Park,40.611911443146745,-74.0842863391499,Playground
Park Hill,40.60919044434558,-74.08015734936296,Victory Archers,40.612212,-74.07638,Athletics & Sports
Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Narrows Rd N & St Johns Av (S79-SBS/S93/X1/X2/X3/X10/X14/X15),40.606691316829185,-74.07575458288193,Bus Stop
Park Hill,40.60919044434558,-74.08015734936296,MTA Bus - Hylan Bl & Reynolds St (S78),40.60983124924621,-74.07431691884995,Bus Stop
Westerleigh,40.62109047275409,-74.13304143951704,Westerleigh Park,40.61968301176931,-74.13459087717827,Arcade
Westerleigh,40.62109047275409,-74.13304143951704,7-Eleven,40.624288,-74.136351,Convenience Store
Westerleigh,40.62109047275409,-74.13304143951704,Tantra,40.625052372502296,-74.13560884489769,Dive Bar
Graniteville,40.620171512231884,-74.15315246387762,ShopRite of Forest & Richmond,40.62279667076273,-74.1486382484436,Grocery Store
Graniteville,40.620171512231884,-74.15315246387762,Stapleton anchorage,40.62065665044944,-74.14934530569164,Boat or Ferry
Arlington,40.63532509911492,-74.16510420241124,Express Deli Grocery,40.637008492031406,-74.16263074646132,Grocery Store
Arlington,40.63532509911492,-74.16510420241124,MTA Bus - Richmond Ter & Andros Av (S40/S90),40.636983330952596,-74.16257843907181,Bus Stop
Arlington,40.63532509911492,-74.16510420241124,Christopher & Gay,40.635183415413714,-74.16142611859662,Gay Bar
Arlington,40.63532509911492,-74.16510420241124,Eco Electrical Services LLC,40.63389587402344,-74.1618881225586,Home Service
Arlington,40.63532509911492,-74.16510420241124,Unique Coffee Roasters,40.63737034321026,-74.16242446990152,Coffee Shop
Arlington,40.63532509911492,-74.16510420241124,Value Deli & Grill,40.632529,-74.166116,Deli / Bodega
Arlington,40.63532509911492,-74.16510420241124,McAllister Towing NYC,40.63974305449561,-74.16415016886594,Boat or Ferry
Arrochar,40.596312571276734,-74.06712363225574,Via Ponte Pizzeria,40.598046000000004,-74.06708,Pizza Place
Arrochar,40.596312571276734,-74.06712363225574,Basilio's Inn,40.59736924074418,-74.06367404509417,Italian Restaurant
Arrochar,40.596312571276734,-74.06712363225574,Gateway National Recreation Area,40.59242795833687,-74.06537349410604,Outdoors & Recreation
Arrochar,40.596312571276734,-74.06712363225574,Terminal 1,40.592106752935166,-74.06785732964539,Polish Restaurant
Arrochar,40.596312571276734,-74.06712363225574,Italianissimo,40.59859631693858,-74.06561913541873,Italian Restaurant
Arrochar,40.596312571276734,-74.06712363225574,Maggio's,40.59726575022512,-74.07016928698873,Deli / Bodega
Arrochar,40.596312571276734,-74.06712363225574,Chinar  On The Island,40.592726,-74.067994,Middle Eastern Restaurant
Arrochar,40.596312571276734,-74.06712363225574,Key Food,40.59214684010477,-74.06818686708743,Supermarket
Arrochar,40.596312571276734,-74.06712363225574,Seaside Turkish Restaurant,40.5953291760064,-74.06306753109422,Mediterranean Restaurant
Arrochar,40.596312571276734,-74.06712363225574,B Maggio's Bagels,40.59683069408057,-74.07031586424483,Bagel Shop
Arrochar,40.596312571276734,-74.06712363225574,Subway,40.59192708453442,-74.06761290689502,Sandwich Place
Arrochar,40.596312571276734,-74.06712363225574,MTA Bus - MC Clean Av & Railroad Av (S53),40.59814266987738,-74.06623288896553,Bus Stop
Arrochar,40.596312571276734,-74.06712363225574,Arrochar,40.594411910078406,-74.0680128824465,Liquor Store
Arrochar,40.596312571276734,-74.06712363225574,Staten Island Navy Lodge,40.598734145854,-74.06228828937985,Hotel
Arrochar,40.596312571276734,-74.06712363225574,Rosa's lovely nail and spa,40.59546604380892,-74.06419747370123,Cosmetics Shop
Arrochar,40.596312571276734,-74.06712363225574,Arrochar Superette Inc,40.598591,-74.065404,Deli / Bodega
Arrochar,40.596312571276734,-74.06712363225574,Surf Club,40.59536361694336,-74.06317138671875,Bar
Arrochar,40.596312571276734,-74.06712363225574,Pete's Deli,40.59589421558806,-74.06300423577305,Deli / Bodega
Arrochar,40.596312571276734,-74.06712363225574,Fred Astaire,40.599551,-74.066431,Dance Studio
Arrochar,40.596312571276734,-74.06712363225574,Sausage Truck,40.59380448858945,-74.06383606108443,Food Truck
Arrochar,40.596312571276734,-74.06712363225574,Staten Island Bocce Courts,40.593776983040925,-74.0638513589817,Athletics & Sports
Arrochar,40.596312571276734,-74.06712363225574,MTA Bus - Lily Pond Av & McClean Av (S51/S53/X4/X5/X7/X8),40.59881426873042,-74.06371026173872,Bus Stop
Arrochar,40.596312571276734,-74.06712363225574,MTA Bus - Lily Pond Av & Major Av (S51/S53),40.599184190542985,-74.06389916492441,Bus Stop
Arrochar,40.596312571276734,-74.06712363225574,Nates pharmacy,40.592399,-74.067852,Pharmacy
Grasmere,40.59826835959991,-74.0766743627905,Nino's,40.59836394993996,-74.0799293299799,Italian Restaurant
Grasmere,40.59826835959991,-74.0766743627905,Fuji Sushi,40.59876390268094,-74.07973271882625,Japanese Restaurant
Grasmere,40.59826835959991,-74.0766743627905,Buono Bakery,40.59865725699913,-74.07993922300867,Bakery
Grasmere,40.59826835959991,-74.0766743627905,Fuel Health Cafe,40.59846402447207,-74.08091348645468,Vegetarian / Vegan Restaurant
Grasmere,40.59826835959991,-74.0766743627905,Walgreens,40.5991544,-74.0816831,Pharmacy
Grasmere,40.59826835959991,-74.0766743627905,Carvel Ice Cream,40.5986992497231,-74.07961729631474,Ice Cream Shop
Grasmere,40.59826835959991,-74.0766743627905,Philly Pretzel Factory,40.59827115929346,-74.08256872129411,Restaurant
Grasmere,40.59826835959991,-74.0766743627905,Chase Bank,40.598906,-74.081214,Bank
Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Hylan Bl & Mallory Av (SIM1/1C/7/10/11),40.598716312850435,-74.07799374048018,Bus Stop
Grasmere,40.59826835959991,-74.0766743627905,Fingerboard Ave Bridge,40.59872868188179,-74.07850426906884,Park
Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Hylan Bl & Benton Av (S78),40.59934120582473,-74.07775855268828,Bus Stop
Grasmere,40.59826835959991,-74.0766743627905,Holy Rosary Gym,40.595943450927734,-74.07645416259766,Basketball Court
Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Steuben St & W Fingerboard Rd (X1/X2/X3/X9),40.60082645653478,-74.07640367746353,Bus Stop
Grasmere,40.59826835959991,-74.0766743627905,Naomi Nail,40.598048355597264,-74.07264535380511,Cosmetics Shop
Grasmere,40.59826835959991,-74.0766743627905,Bobarino's Pizzeria,40.598121,-74.072383,Pizza Place
Grasmere,40.59826835959991,-74.0766743627905,Sunrise Bagels & Deli,40.598121,-74.072383,Bagel Shop
Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Hylan Bl & Clove Rd (S53/S78/S79-SBS/X1/X2/X3/X9),40.5985721640474,-74.08099065247707,Bus Stop
Grasmere,40.59826835959991,-74.0766743627905,Pauls pizza and pasta,40.59824752807617,-74.07231903076172,Pizza Place
Grasmere,40.59826835959991,-74.0766743627905,MTA Bus - Hylan Bl & Sand La (S53/S78),40.59865144004063,-74.07229721546173,Bus Stop
Grasmere,40.59826835959991,-74.0766743627905,Hyland Blvd Deli & Bagel,40.598383,-74.081097,Bagel Shop
Grasmere,40.59826835959991,-74.0766743627905,Prestige Skin & Nail Salon,40.5983978786193,-74.07221721411307,Nail Salon
Grasmere,40.59826835959991,-74.0766743627905,Northfield Bank,40.598372281838515,-74.08143665006037,Bank
Grasmere,40.59826835959991,-74.0766743627905,Shop And Save Superette,40.598264,-74.081779,Deli / Bodega
Grasmere,40.59826835959991,-74.0766743627905,Computer Hospital,40.5983794336382,-74.08215909715534,IT Services
Grasmere,40.59826835959991,-74.0766743627905,Met Food,40.59864091903534,-74.08245309148231,Grocery Store
Old Town,40.59632891379513,-74.08751118005578,Royal Crown Bakery,40.59564749922971,-74.08576326774498,Bakery
Old Town,40.59632891379513,-74.08751118005578,Bocelli,40.59741708805682,-74.08432371429339,Italian Restaurant
Old Town,40.59632891379513,-74.08751118005578,Trattoria Romana,40.592354020268424,-74.0871806131993,Italian Restaurant
Old Town,40.59632891379513,-74.08751118005578,South Shore Eyecare Associates,40.59286762081647,-74.08799123986375,Optical Shop
Old Town,40.59632891379513,-74.08751118005578,Cafe Luna,40.5967635465473,-74.08530628181195,Italian Restaurant
Old Town,40.59632891379513,-74.08751118005578,Perkins Restaurant & Bakery,40.594421359823954,-74.08699974417686,American Restaurant
Old Town,40.59632891379513,-74.08751118005578,CVS pharmacy,40.59549709673302,-74.08644522963206,Pharmacy
Old Town,40.59632891379513,-74.08751118005578,Cielo Ristorante,40.593456,-74.087168,Italian Restaurant
Old Town,40.59632891379513,-74.08751118005578,Domino's Pizza,40.59653948833232,-74.08508867025375,Pizza Place
Old Town,40.59632891379513,-74.08751118005578,Redbox,40.59545,-74.086047,Video Store
Old Town,40.59632891379513,-74.08751118005578,BP,40.593856,-74.086432,Gas Station
Old Town,40.59632891379513,-74.08751118005578,Philly Pretzel Factory,40.59827115929346,-74.08256872129411,Restaurant
Old Town,40.59632891379513,-74.08751118005578,Jimmy's Liquors,40.59471027683718,-74.08677339692527,Liquor Store
Old Town,40.59632891379513,-74.08751118005578,Mattress Firm,40.592552185058594,-74.08704376220703,Mattress Store
Old Town,40.59632891379513,-74.08751118005578,Dunkin',40.59659219533593,-74.08504474102887,Donut Shop
Old Town,40.59632891379513,-74.08751118005578,"Skin Station, Old Town Rd",40.596082,-74.086275,Spa
Old Town,40.59632891379513,-74.08751118005578,Royal Cucina,40.595526,-74.085623,Food
Old Town,40.59632891379513,-74.08751118005578,"Nick's Tree Service, Inc",40.59484906425655,-74.08952504396439,Home Service
